@RELATION tomcat

@ATTRIBUTE filename		numeric
@ATTRIBUTE codelines	numeric
@ATTRIBUTE cyclomatic	numeric
@ATTRIBUTE isbug		{0, 1}

@data
-256499993,744,1,0
511642568,240,1,0
544627576,28,1,0
-2005411143,235,3,0
846994930,614,2,0
-308135021,132,1,0
692432938,64,2,0
-1956522293,109,2,0
-2060179000,914,2,0
-204356129,119,1,0
29505414,505,1,0
-964227661,331,3,0
627694281,407,8,0
1985720734,1165,5,0
-759161127,361,3,0
1021493616,149,2,0
-1737723284,378,1,0
337373521,139,1,0
-648658945,76,4,0
537626399,258,3,0
-1074389628,451,3,0
-422664435,225,8,0
-1244378446,156,9,0
1547430485,242,2,0
-358570891,761,1,0
1349393895,255,1,0
1050369288,359,1,0
-81239301,479,1,0
-1621713961,329,4,0
-55089643,950,2,0
-787340630,301,1,0
-283756536,184,2,0
1488073969,42,2,0
-506532511,110,2,0
2038843976,280,3,0
1167579013,46,2,0
145181673,51,3,0
1855191925,78,1,0
1128578896,30,1,0
297862815,98,1,0
-1755445002,42,1,0
-371837667,110,1,0
223614204,48,2,0
1394407951,622,3,1
873078676,24,1,0
1657058029,504,2,0
455201511,70,1,0
-993254988,116,4,0
318300570,313,2,0
-1310477018,97,2,0
1424992685,37,1,0
-154457474,473,3,0
1216559906,196,1,0
29040444,405,1,1
225779903,31,2,0
1935324670,61,2,0
860953635,17,1,0
-1696729644,401,1,0
1321588120,93,1,0
-1604151207,66,3,0
538177275,67,2,0
1221874640,87,3,0
-1155255119,82,1,0
352022215,85,1,0
-340214795,109,3,0
-1790579283,21,1,0
-1685958371,107,0,0
-411789663,139,6,0
997851242,51,1,0
-1257566066,814,2,1
-1315324142,353,3,0
56517801,144,9,0
838388818,15,1,0
399103440,224,5,0
337479480,261,4,0
1050186921,244,5,0
-1201317747,126,1,0
1960680856,24,1,0
-512672730,30,1,0
1696796928,301,3,0
1795187405,220,2,0
374625305,75,3,0
-1862456946,58,1,0
-1871179519,99,3,0
411953595,855,7,0
-1024862007,170,1,0
2082992463,30,1,0
-1489813182,102,2,0
-582176673,40,1,0
1167545408,90,1,0
1656759734,236,1,0
-1937853043,106,1,0
1809125667,18,1,0
1926034337,121,1,0
1308734666,186,4,0
-423640312,26,1,0
-116524081,5,1,0
1958019618,4,1,0
286977587,14,2,1
-1377628117,32,1,0
1125277391,687,1,0
1698152711,240,3,0
-1416699664,185,2,0
1606489241,47,3,0
-1312235958,155,3,0
-541523481,12,1,0
-1681151681,221,3,0
-780704424,17,1,0
156317689,160,2,0
-155221034,34,1,0
-691547536,122,3,0
2026149169,1151,2,1
1848785589,579,1,0
1431035689,17,1,0
1812879066,106,4,0
1282542436,213,1,0
687589670,64,1,0
-732917819,878,2,0
607867979,95,4,0
-915019853,426,2,0
815381016,203,1,0
-1676457897,218,10,0
-768932485,163,7,0
-362853806,134,3,0
-1936562724,112,1,0
-1830856910,584,1,0
-1583353562,339,5,0
-1085083986,137,2,1
-1186355592,795,2,0
206133807,142,1,0
172647179,72,1,0
-749714353,203,2,0
939533525,342,2,0
1164764020,75,3,0
1615604186,354,1,0
-1881751771,96,3,0
1544352676,13,1,0
1600498063,274,3,0
-737712091,61,1,0
-1891542821,15,1,0
-308135021,132,1,0
1101021649,177,1,0
29505414,505,1,0
-964227661,331,3,0
627694281,407,8,0
1985720734,1165,5,0
-1584782856,201,3,0
-759161127,361,3,0
-727421612,26,1,0
-606075239,40,3,0
303112908,22,1,0
76229621,33,1,0
-1074389628,451,3,0
1695797009,30,1,0
722307350,118,4,0
1667589287,43,1,0
-1107379016,111,3,0
-1363447088,554,4,0
1721221345,31,1,0
-81239301,479,1,0
1967179873,152,3,0
-283756536,184,2,0
1488073969,42,2,0
533079298,1150,4,0
-1153835244,14,1,0
-1457579136,607,4,0
-2012946541,186,1,0
1651117338,4,1,0
1394407951,622,3,1
-941006016,91,2,1
1979201145,32,2,0
2074820535,50,1,0
-979603468,77,1,0
405023319,637,7,0
-2108292214,11,1,0
2062032618,102,1,1
-1314162657,13,1,0
1734109137,330,6,0
352022215,85,1,0
1517404165,129,1,0
-1790579283,21,1,0
-772393757,77,2,0
1536034252,41,1,0
1711310252,96,1,0
-1257566066,814,2,1
399103440,224,5,0
-1942751877,182,1,0
129351962,197,2,0
1795414597,62,1,0
-179009785,442,2,0
-1911830739,42,1,0
510843066,70,2,0
318300570,313,2,0
766093303,105,1,0
986362420,125,1,0
2145393235,1892,2,0
-1107110964,669,2,0
279277630,195,5,0
1642787651,681,5,0
-1880703974,714,2,0
-1687548757,21,1,0
-1260615621,1170,5,0
-1098999790,68,2,0
1046222410,166,1,0
286977587,14,2,1
1544717741,548,3,0
162602765,536,2,0
-1037611218,285,1,0
768873387,70,2,0
1625992085,868,2,0
1891503066,121,1,0
-908750495,41,1,0
1715449130,501,3,0
564754453,228,3,0
-91825938,3758,2,1
856580878,1012,4,0
-521605091,95,1,0
-1429793020,500,6,0
-465598663,121,3,0
1295943942,172,5,0
-173608,127,2,0
-496761371,250,2,0
-1425512906,87,1,0
-2044253710,252,2,0
217897709,18,1,0
-2090697672,12,1,0
-1180509751,417,6,0
478711120,395,1,0
-1574079220,640,4,0
-1279627324,53,1,0
1343086501,30,1,0
-451036558,57,1,0
-69918433,49,1,0
177981116,335,2,0
206734149,1692,4,1
500819125,683,1,0
1649658179,104,2,0
850671864,115,2,0
2041761333,42,2,0
-1648907714,488,3,0
-757705412,105,1,0
1945804711,38,1,0
938827837,419,1,0
1313181138,250,1,0
1095955103,225,2,0
-1900801107,192,3,0
-1309033550,68,3,0
-1440610735,148,1,0
-762203152,8,1,0
-696638940,605,3,0
1541794178,94,2,0
-1669516223,223,1,0
2122905792,63,3,0
946985619,207,1,0
789245191,490,2,0
232361335,60,3,0
-320649094,288,1,0
-1235652621,57,1,0
348733017,8,1,0
-1439585748,53,1,0
1150227460,40,2,0
963612123,35,1,0
1150880608,355,2,0
-20853356,102,1,0
459205671,16,1,0
-1857700034,765,2,0
142655819,184,3,0
264214206,335,5,0
-1355289990,1261,2,0
1630364814,125,1,0
-322472300,281,2,0
-2126152378,340,1,0
-1948455860,79,1,0
-1484073757,180,1,0
1575853937,377,2,0
29505414,505,1,0
1985720734,1165,5,0
-2081495884,306,2,0
-1248624316,313,3,0
1043501123,106,2,0
-199880725,739,1,0
537626399,258,3,0
-605119919,45,2,0
-421610735,961,1,0
-165012963,68,2,0
2011163592,17,1,0
1450179427,33,2,0
-1390423088,142,1,0
1786657159,9,1,0
1244806509,11,1,0
-1306042617,282,3,0
566352467,26,2,0
-1755445002,42,1,0
-1979751814,44,4,0
1822228372,295,1,0
-1485156794,817,4,0
1394407951,622,3,1
-906263404,21,1,0
873078676,24,1,0
318300570,313,2,0
1502768878,247,3,0
-1234442942,180,1,0
1527456096,295,2,0
1328898784,310,2,0
1696796928,301,3,0
374625305,75,3,0
1647802507,1316,5,0
1065802669,12,1,0
-95480524,52,3,0
-1489813182,102,2,0
1779341427,217,2,0
1568881840,37,1,0
-1234606146,527,1,0
-810255759,50,1,0
847535996,8,1,0
-181648410,24,1,0
-1523862644,36,1,0
-2023819442,78,2,0
-599888818,1468,4,0
-1895939969,129,1,0
-881070375,1158,1,0
1227831742,6,1,0
345417155,136,2,0
-948073743,38,1,0
1826879687,28,1,0
-1030749519,139,1,0
2640961,108,1,0
1573360793,306,4,0
-1785992636,233,2,0
-1964432767,49,2,0
-1234969016,225,4,0
-1066258166,80,5,0
1074475211,63,6,0
-273190352,15,1,0
-145854571,55,1,0
1044473247,39,1,0
1727904399,31,5,0
-1124147902,110,2,0
42198755,309,2,0
208215033,25,1,0
-507556935,664,1,0
-771264533,128,1,0
-1296850871,231,1,0
-603066611,379,2,0
-1153862266,133,3,0
-2099637407,994,2,0
-1154424497,795,2,0
211406334,228,2,0
-1215554867,98,3,0
-1362321747,206,1,0
-1910577096,355,2,0
523882548,72,2,0
1313181138,250,1,0
1393415827,397,2,0
849455576,44,2,0
1509710449,179,1,0
1135950224,95,2,0
959742243,620,1,0
-567272299,31,2,0
2053050116,30,1,0
-416771023,188,3,0
2101275251,496,1,0
-2066200490,103,3,0
1930744994,43,1,0
1632383773,240,2,0
1998333813,27,1,0
-1584076550,199,4,0
-846526383,57,3,0
2008622001,22,1,0
-1432936026,214,3,0
-730411074,284,5,0
125592856,150,1,0
-256499993,744,1,0
-1760037719,40,5,0
474724804,412,2,0
-1766402103,292,2,0
239980646,207,2,0
481150560,21,1,0
-345168431,91,1,0
-1819798761,332,1,0
-218291334,301,1,0
-238955857,59,1,0
775901685,210,2,0
-212296549,57,1,0
-1623270392,153,1,0
-421610735,961,1,0
-1131614942,57,3,0
-1256920561,118,11,0
-358570891,761,1,0
-1408538353,144,4,0
1006558199,24,1,0
-1562243579,430,13,0
1071453190,24,1,0
377351918,283,2,0
-1753200105,220,2,0
-1136583069,59,3,0
-354390396,33,1,0
-790179681,23,1,0
-465793622,331,19,0
988338830,114,2,0
-75955316,39,1,0
518500043,559,1,0
1434808904,156,1,0
1527456096,295,2,0
1152858267,706,2,0
399103440,224,5,0
968167304,204,2,0
-1775352561,275,1,0
-1245991886,53,4,0
1983298388,32,1,0
-527166754,599,2,0
-1361933474,33,2,0
2145393235,1892,2,0
-1083080284,108,2,0
944026211,164,1,0
1450784290,464,2,0
1715449130,501,3,0
1180773599,326,1,0
938827837,419,1,0
-2096258429,51,1,0
-1964432767,49,2,0
1800052750,69,5,0
286977587,14,2,1
1062317234,672,2,0
368712865,146,2,0
-1689026708,975,3,0
-1033888451,741,5,0
1455389733,3149,4,0
-1543354201,542,4,1
1553268145,176,2,0
2084691901,81,9,0
-1292519749,82,3,0
555280661,162,2,0
378131084,459,2,1
-1244072497,86,9,0
146220371,276,1,0
-1269637230,63,3,0
-1250813415,64,2,0
-1270692498,21,1,0
-1421609865,288,2,0
-1000012248,117,3,0
-1348547959,130,2,0
-1611804758,52,4,0
910783447,188,1,0
-465167971,69,2,0
-1611922865,51,2,0
-1297517292,198,4,0
-1355289990,1261,2,0
-1548754773,262,1,0
-571521015,118,1,0
-468901551,112,4,0
-1364687858,85,1,0
-648658945,76,4,0
1987746123,60,1,0
-55089643,950,2,0
492619430,141,1,0
873078676,24,1,0
844307839,342,2,0
1221874640,87,3,0
-1485793755,44,1,0
-1315324142,353,3,0
-1616090968,33,1,0
528435771,25,1,0
857538994,56,2,0
957655580,79,1,0
2145393235,1892,2,0
-1107110964,669,2,0
1994652424,195,3,0
-754026125,84,1,0
-1161238334,1635,1,0
-1721029195,697,2,0
-1741323750,56,2,0
-1360609105,8,1,0
-2072075961,93,1,0
-203446214,219,3,0
1786816995,117,3,0
1769261743,143,1,0
1829152007,73,2,0
279277630,195,5,0
1265286338,378,1,0
-527564686,129,2,0
-475151454,122,3,0
530028446,186,2,0
-1880703974,714,2,0
454863316,329,1,0
-1260615621,1170,5,0
-181648410,24,1,0
646584624,70,2,0
417822029,21,1,1
1394056956,110,3,0
-2023819442,78,2,0
1393207036,411,4,0
693087012,138,1,0
-1118162170,690,1,0
453731776,36,3,0
272397311,98,9,0
-1152121936,94,1,0
-1420904662,612,4,0
-1098999790,68,2,0
-484655164,71,1,0
722468407,124,2,0
-2076009168,147,1,0
-1259843752,28,1,0
690244110,78,1,0
-352285899,191,1,0
-1895939969,129,1,0
1234844868,229,5,0
-290747227,264,4,0
-478124085,35,2,0
-596527817,81,1,0
-293883240,54,1,0
-689423856,236,2,0
-1288112517,95,2,0
-664278608,127,1,0
907422526,43,1,0
787316409,601,2,0
-1609854173,219,1,0
-1336327536,205,5,0
286977587,14,2,1
-897701780,98,3,0
929957721,230,2,0
1232943586,136,2,0
1287393722,41,1,0
345417155,136,2,0
1544717741,548,3,0
-2095125381,48,1,0
1393344296,56,1,0
-948073743,38,1,0
1284497874,364,1,0
804702006,303,1,0
-1083080284,108,2,0
-1537743794,454,2,0
-1849030924,40,1,0
-367517365,53,1,0
-838691043,1091,2,0
-1561541477,8,1,0
944026211,164,1,0
162602765,536,2,0
2001492502,10,1,0
-1731013434,279,1,0
-335956636,953,6,0
1450784290,464,2,0
-783223189,44,4,0
1108610940,441,2,0
746656391,409,2,0
1350771633,84,5,0
1625992085,868,2,0
1891503066,121,1,0
1944598071,153,2,0
-1143295192,22,1,0
817224438,79,0,0
-1052362592,183,1,0
1608977886,146,10,0
1715449130,501,3,0
1180773599,326,1,0
564754453,228,3,0
1125277391,687,1,0
-91825938,3758,2,1
938827837,419,1,0
-1081095733,667,4,0
1080294116,27,2,0
-1416699664,185,2,0
647550545,917,1,0
1011417250,11,1,0
856580878,1012,4,0
-1676088509,260,2,0
-1344351237,235,2,0
-801077002,182,3,0
623323477,198,1,0
1573360793,306,4,0
364086459,307,1,0
-521605091,95,1,0
1599518478,864,1,0
-1429793020,500,6,0
-465598663,121,3,0
364650529,242,3,0
-1488996745,103,1,0
316637579,8,1,0
-1785992636,233,2,0
1295943942,172,5,0
-855631692,115,3,0
-1125239816,171,1,0
1545775539,356,1,0
1990428377,109,1,0
-2096258429,51,1,0
-1964432767,49,2,0
-1258745369,252,1,0
1300862133,132,1,0
1407226694,209,2,1
197442837,69,3,0
-1861342566,35,1,0
-606382517,102,2,0
-1145410692,166,12,0
1070234022,52,2,0
-230459169,18,1,0
-1066258166,80,5,0
1679412867,28,1,0
-5622976,29,1,0
-1568710478,110,3,0
1962373484,111,1,0
1159115545,417,5,0
-522447586,99,1,0
-168230487,91,1,0
-1681151681,221,3,0
-772632635,28,1,0
-1451110562,124,2,0
-861028725,20,1,0
1554969418,16,1,0
1062317234,672,2,0
1405385021,44,4,0
156317689,160,2,0
150434446,35,3,0
217897709,18,1,0
2092675785,95,1,0
-641842085,452,1,0
-958958473,48,1,0
-1180509751,417,6,0
-2086745576,49,1,0
478711120,395,1,0
1400196859,111,1,0
-1574079220,640,4,0
2047721952,871,2,0
-1230874897,38,2,0
-2124516039,124,1,0
-1337488660,73,5,0
-1806846159,53,1,0
-177792490,58,1,0
1050605140,89,2,0
1416305087,175,1,0
-691547536,122,3,0
-1818984894,37,1,0
1403646405,180,1,0
-1211304033,210,2,0
1727904399,31,5,0
-345501037,548,1,0
510843066,70,2,0
2026149169,1151,2,1
-852987885,32,3,0
368712865,146,2,0
-1126412693,132,2,0
1848785589,579,1,0
-573038044,155,6,0
-1689026708,975,3,0
1343086501,30,1,0
-2104145675,11,1,0
2059154286,16,1,0
-437535844,190,5,0
-913903573,577,1,0
42198755,309,2,0
317933034,1232,5,0
-1386947904,46,1,0
1216004029,211,3,0
-1337770069,90,2,0
1852916129,128,3,0
-475818940,157,1,0
2010319556,103,3,0
-451036558,57,1,0
-507556935,664,1,0
1230651846,286,2,0
-69918433,49,1,0
2095335052,107,1,0
1818041139,25,1,0
2126982720,6,1,0
177981116,335,2,0
-1033888451,741,5,0
206734149,1692,4,1
-2030371159,490,4,0
-1135935901,95,4,0
-2119294220,851,2,0
-1296850871,231,1,0
-2073405529,428,3,0
-218629365,309,1,0
-1981908571,1148,4,1
1282542436,213,1,0
-603066611,379,2,0
2015628505,466,3,0
500819125,683,1,0
873078676,24,1,0
1649658179,104,2,0
-2099637407,994,2,0
1310581600,364,3,0
850671864,115,2,0
-881554928,441,5,0
-1111705378,8,1,0
-1371008996,15,1,0
1764055220,206,1,0
-885250380,277,3,0
-1648907714,488,3,0
-1154424497,795,2,0
-1210627763,104,2,0
-1629531941,83,1,0
692842111,46,6,0
1554917893,51,1,0
-1850068752,396,2,0
-1830757562,44,1,0
1675625217,378,1,0
1455389733,3149,4,0
-1543354201,542,4,1
115430694,137,6,0
1069272999,80,1,0
-1208510871,56,1,0
1553268145,176,2,0
308322601,5,1,0
2084691901,81,9,0
211406334,228,2,0
-126105256,137,1,0
-1141698256,688,1,0
-847612638,45,3,0
-1215554867,98,3,0
-1362321747,206,1,0
-1910577096,355,2,0
-732917819,878,2,0
-89584912,135,1,0
-900069384,62,1,0
-1693625952,38,1,0
-1712454082,29,1,0
-580846897,124,2,0
523882548,72,2,0
-532291356,156,1,0
2072594436,111,1,0
-1948999701,74,1,0
1313181138,250,1,0
1393415827,397,2,0
-1467551893,164,4,0
1095955103,225,2,0
-2092947570,1918,4,0
865420225,21,1,0
-2107035376,94,1,0
1420204791,82,3,0
2096003321,27,1,0
-558536252,34,1,0
607867979,95,4,0
-355678602,750,1,0
815381016,203,1,0
-1045705600,6,1,0
1143780841,8,1,0
-66648580,35,1,0
-1868411130,189,1,0
555280661,162,2,0
-1637422792,51,1,0
-599888818,1468,4,0
378131084,459,2,1
-1957229593,92,2,0
1182468446,94,1,0
1509710449,179,1,0
1085531810,16,1,0
-1244072497,86,9,0
-1755445002,42,1,0
718197798,319,3,0
-362853806,134,3,0
2091840851,7,1,0
-74742654,233,2,0
-1567483969,9,1,0
-1830856910,584,1,0
-1027018460,100,1,0
-1440610735,148,1,0
-1937575892,263,1,0
806235392,26,1,0
-1761830591,16,1,0
146220371,276,1,0
-314012871,327,1,0
1304476507,432,3,0
-1583353562,339,5,0
972133366,39,1,0
-1620215730,360,4,0
-1706656375,263,1,0
-513638540,88,1,0
1312333674,49,1,0
377719548,349,5,0
-912941128,102,2,0
-1817987095,38,2,0
768677773,2104,13,0
-498080576,76,1,0
796914203,146,4,0
1267367493,159,1,0
-1762990777,38,2,0
-275898383,514,1,0
1179787637,66,1,0
959742243,620,1,0
-696638940,605,3,0
2093061369,199,1,0
337018372,12,1,0
-852457365,502,2,1
-1892153608,579,1,0
1083394162,535,2,0
1541794178,94,2,0
-793213445,26,4,0
-438402873,140,7,0
-1669516223,223,1,0
1688362645,75,1,0
-239478653,68,1,0
606494760,49,9,0
1317210954,250,1,0
-1857717168,52,1,0
1270266609,83,1,0
-1308308578,738,2,0
1650126686,51,1,0
-2129212214,15,1,0
2116906971,118,2,0
-1806045288,1143,3,0
2122905792,63,3,0
946985619,207,1,0
206133807,142,1,0
-1250813415,64,2,0
1557716071,52,3,0
1472572090,465,4,0
789245191,490,2,0
-968193256,598,3,0
-1270692498,21,1,0
232361335,60,3,0
-1421609865,288,2,0
943121562,287,16,0
-1000012248,117,3,0
-1689384379,31,2,0
1793813457,300,1,0
2101275251,496,1,0
-958860177,95,1,0
-320649094,288,1,0
1470939115,110,3,0
-1632557296,71,1,0
1999299444,51,2,1
85557445,85,1,0
-490282268,82,1,0
-2066200490,103,3,0
-2140190677,268,2,0
-1348547959,130,2,0
1030991511,88,1,0
1134447632,107,1,0
-1551687194,125,1,0
-1785550939,178,1,1
1525082145,42,1,0
518500043,559,1,0
882408608,6,1,0
-522067083,193,1,0
-1175016021,836,1,0
1099450822,71,1,0
-768651715,35,6,0
-1828501054,34,1,0
409966249,188,2,0
365114678,1577,3,0
-1318225826,235,4,0
-118105445,603,1,0
-1694659683,15,1,0
-1235196514,87,1,0
-368911370,366,2,0
-1140921614,6,1,0
910783447,188,1,0
584956792,96,2,0
1632383773,240,2,0
306515582,93,1,0
-1404455946,36,1,0
1686566822,66,1,0
-230878022,201,3,0
963612123,35,1,0
34123075,1145,2,0
1150880608,355,2,0
-1968580141,389,5,0
-1299878208,131,2,0
86894695,358,2,0
-20853356,102,1,0
2027570297,120,5,0
-749714353,203,2,0
1898372932,91,3,0
-224130863,32,4,0
-1225200130,70,1,0
459205671,16,1,0
-1557698188,283,3,0
381430589,1083,5,0
-1857700034,765,2,0
-1611922865,51,2,0
939533525,342,2,0
549244290,470,2,0
69701631,92,1,0
978296345,48,9,0
-458822911,394,5,0
895487593,64,1,0
358103264,132,7,0
-270256196,90,1,0
-430240379,25,1,0
1086719103,109,2,0
-1773743906,14,1,0
1805960765,86,1,0
-963913519,209,2,1
-1683671309,16,1,0
477902325,35,1,0
-1672885401,150,1,0
-553897714,58,2,0
513772639,200,3,0
-549055259,107,2,0
754049759,127,4,0
1283640239,28,2,0
486065154,37,7,0
611826347,12,1,0
-1297517292,198,4,0
1775838877,46,1,0
142655819,184,3,0
1862454710,344,1,0
1259324863,17,1,0
-1966062393,6,1,0
1544352676,13,1,0
-534586382,105,2,0
1439101114,38,1,0
264214206,335,5,0
2103833589,40,1,0
2133015475,83,2,0
-629078102,61,1,0
-1155061146,65,1,0
2106944809,148,1,0
-1802977907,267,5,0
-400291097,354,1,0
-1355289990,1261,2,0
-1760023932,122,2,0
669156311,97,2,0
-313781711,220,1,0
1630364814,125,1,0
-104416409,47,1,0
-699642373,956,4,0
1600498063,274,3,0
1542841488,31,1,0
-2101321785,267,1,0
-1360591356,76,1,0
-322472300,281,2,0
-2126152378,340,1,0
-1548754773,262,1,0
1389257803,7,1,0
-2080899567,158,2,0
913569035,249,2,0
-1568715052,73,2,0
-1871555092,213,3,0
689313600,645,2,0
473030782,110,2,0
-1045332943,6,1,0
-730411074,284,5,0
-142969670,42,1,0
-617347366,7,1,0
1550277981,6,1,0
-1948455860,79,1,0
-1221888586,5,1,0
1564014519,168,1,0
-521257058,15,1,0
1827773851,410,1,0
125592856,150,1,0
1064248282,222,5,0
-2025416264,416,1,0
-468901551,112,4,0
-256499993,744,1,0
796943907,124,2,0
511642568,240,1,0
1245680811,63,1,0
474724804,412,2,0
-521185659,330,1,0
-2005411143,235,3,0
846994930,614,2,0
-747561316,19,1,0
-1744731060,434,4,0
1101021649,177,1,0
-1028858182,7,1,0
-1919859455,178,2,0
1871050147,79,1,0
-901304739,74,2,0
-1136674205,41,1,0
1575853937,377,2,0
748239711,333,1,0
615529764,74,1,0
-1783424598,35,1,0
-2060179000,914,2,0
790518304,36,2,0
1798050098,225,1,0
29505414,505,1,0
82670594,104,2,0
-824287959,111,2,0
1985720734,1165,5,0
1138317126,24,1,0
-2081495884,306,2,0
-1920792000,9,1,0
-1969152249,74,2,0
-1895319422,469,1,0
-746895165,56,3,0
-685863178,25,1,0
-1867224005,55,1,0
-759161127,361,3,0
-1647865578,81,1,0
1755967200,109,1,0
1739805692,110,2,0
1401801834,130,1,0
1797901043,7,1,0
-199880725,739,1,0
-534278154,32,2,0
-1737723284,378,1,0
-1648727997,66,1,0
1826874691,72,2,0
-1819798761,332,1,0
-1364687858,85,1,0
-218291334,301,1,0
-576077273,34,1,0
-532216467,30,1,0
335901059,419,2,0
-1139024283,117,4,0
981303640,437,1,0
-1714997630,61,1,0
437242231,32,1,0
1045532416,318,1,0
1005439958,36,4,0
-2124393755,96,2,0
2043358269,55,1,0
-212296549,57,1,0
1285456663,39,1,0
-951069542,24,1,0
1349494492,719,1,0
157988052,7,1,0
-1623270392,153,1,0
-1460827362,187,2,1
-1112407958,71,3,0
-56538003,85,2,0
621477893,67,2,0
-421610735,961,1,0
1688039303,163,2,0
-665928567,35,1,0
1750320404,218,2,0
-422664435,225,8,0
1445725203,130,2,0
-1244378446,156,9,0
1547430485,242,2,0
-1853533900,14,1,0
-358570891,761,1,0
454825336,7,1,0
-2062238630,55,1,0
1456419870,48,1,0
-1363447088,554,4,0
1899932608,327,1,0
1024226738,189,33,0
1050369288,359,1,0
-535649326,1199,1,0
2143826126,23,1,0
-125954445,158,2,0
1877452059,57,11,0
1128679267,1577,1,0
43327098,73,1,0
-1586065067,392,2,0
1974302833,44,1,0
583170545,20,1,0
1036123502,262,1,0
-1356590700,97,1,0
1492074645,223,3,0
1633144235,5,1,0
-267661712,249,2,0
-1655034145,129,5,0
1968239128,295,1,0
-1519220985,175,4,0
10948058,875,1,0
-81239301,479,1,0
-1642925979,149,2,0
-1232010722,94,1,0
-1351394362,120,2,0
-374250662,844,3,0
-1214015081,292,1,0
1113739806,14,1,0
-1621713961,329,4,0
149328702,29,2,0
-1419032675,11,1,0
-942408838,138,1,0
-1390423088,142,1,0
2120900589,812,3,0
-1589929749,390,2,0
1500331650,16,1,0
1402943146,494,2,0
-1155800281,10,1,0
-287681413,100,4,0
1438869699,680,1,0
967086613,223,6,0
-1562243579,430,13,0
2135099067,326,2,0
1550482936,158,1,0
-917979030,49,1,0
154982971,329,4,1
2124540353,174,2,0
389312784,163,1,0
632382263,42,2,0
-55089643,950,2,0
-787340630,301,1,0
377351918,283,2,0
111058533,44,1,0
-1306042617,282,3,0
-2110332308,185,2,0
-2113577438,34,1,0
-1629872907,41,1,0
1884262680,17,1,0
-311328667,10,1,0
-147456347,6,1,0
-1557854253,133,1,0
1361179672,1031,10,0
-506532511,110,2,0
1127299194,240,1,0
533079298,1150,4,0
2129829680,4,1,0
-1931905384,45,1,0
361557401,78,2,0
-1173978667,368,2,0
2038843976,280,3,0
-565264545,84,1,0
-1753200105,220,2,0
-453051723,165,1,0
1360566277,85,2,0
-1837902419,22,1,0
-2025732385,134,1,0
-821894762,148,1,0
1855191925,78,1,0
-1262153507,69,3,0
-733552065,356,2,0
28595871,78,2,0
-1466708004,330,4,0
1352504732,208,18,0
-1457579136,607,4,0
-2093540707,198,1,0
-371837667,110,1,0
1211938711,105,3,0
179234326,67,1,0
-1136583069,59,3,0
-354390396,33,1,0
-1485156794,817,4,0
-1463113670,160,3,0
-309100453,111,1,0
-2019719886,70,1,0
-1313492522,91,4,0
310541239,146,1,0
920223345,174,2,0
1394407951,622,3,1
1766111876,250,1,0
-906263404,21,1,0
492619430,141,1,0
-465793622,331,19,0
-2053289141,31,1,0
1407288967,153,2,0
676406348,40,1,0
1374990933,24,1,0
318300570,313,2,0
-955887144,209,1,0
405023319,637,7,0
1575847606,1062,2,0
-887969840,73,1,0
-154457474,473,3,0
-859437175,204,2,0
1216559906,196,1,0
1502768878,247,3,0
-1210987901,120,1,0
-1234442942,180,1,0
-189513412,56,1,0
29040444,405,1,1
225779903,31,2,0
1843877160,65,1,0
-325747528,160,2,0
1935324670,61,2,0
1895674353,55,2,0
-1747286296,236,3,0
949322900,120,2,0
-1748651347,390,4,0
2091368058,538,2,0
-1355800304,225,4,0
-27851232,72,2,0
1734109137,330,6,0
-1546275511,158,4,0
34476576,314,1,0
988338830,114,2,0
-1696729644,401,1,0
844307839,342,2,0
-1712261682,472,1,0
-1440311441,108,4,0
-803877946,57,1,0
-1133320612,33,2,0
757675700,92,3,0
1610770408,82,1,0
1321588120,93,1,0
-1604151207,66,3,0
2054015773,192,2,0
-98518262,111,2,0
-1006863810,192,2,0
-513766490,358,3,0
-2036572335,116,4,0
-1533422757,62,1,0
292589269,171,1,0
2097681021,597,8,0
-2098308124,26,1,0
-285293773,134,1,0
-1485793755,44,1,0
1243504601,121,2,0
1748344787,172,1,0
-340214795,109,3,0
-1850442718,69,2,0
-83104816,99,3,0
-1685958371,107,0,0
774358199,79,1,0
-347692382,5,1,0
-411789663,139,6,0
-1055774312,198,2,0
-433398612,93,1,0
1209037213,47,1,0
-1978627325,94,1,0
-455370395,124,10,0
-944809874,7,1,0
466029417,91,1,0
1527456096,295,2,0
1152858267,706,2,0
-1315324142,353,3,0
-1943401113,105,2,0
56517801,144,9,0
1328898784,310,2,0
-604930699,90,1,0
1799266973,206,4,0
-1194041051,79,14,0
735015614,112,2,0
2042287274,449,3,0
806735451,252,1,0
425341861,19,1,0
-551393441,201,1,0
-173744737,79,1,0
-395756410,112,2,0
337479480,261,4,0
1597967314,110,1,0
1050186921,244,5,0
259613332,689,1,0
-1835763418,1759,8,0
1974180759,147,4,0
537394149,114,1,0
339968005,137,1,0
-1852871795,399,2,0
968167304,204,2,0
1878919825,20,1,0
-201452622,17,1,0
635543645,109,1,0
181179077,2790,6,0
-1775352561,275,1,0
1696796928,301,3,0
221605694,66,1,0
-1779556928,104,1,0
-1598235436,442,1,0
1679519618,75,1,0
410959331,16,2,0
1647802507,1316,5,0
1413475810,914,2,0
470077873,17,1,0
-1862456946,58,1,0
1983298388,32,1,0
-1871179519,99,3,0
411953595,855,7,0
634213904,507,1,0
-1873217025,51,1,0
-1024862007,170,1,0
-95480524,52,3,0
1992267410,2375,1,0
