-181648410,24,1,NoBug
523882548,72,2,NoBug
1071453190,24,1,NoBug
-1623270392,153,1,NoBug
1393415827,397,2,NoBug
-465793622,331,19,NoBug
-887913466,27,1,NoBug
95214085,38,1,NoBug
1861706553,13,0,NoBug
-1853533900,14,1,NoBug
-1559489152,4,1,NoBug
-1761830591,16,1,NoBug
-1933116060,8,1,NoBug
738496726,4,1,NoBug
299522199,8,1,NoBug
112824174,4,1,NoBug
-799779421,24,1,NoBug
-2053289141,31,1,NoBug
-771264533,128,1,NoBug
-912941128,102,2,NoBug
377351918,283,2,NoBug
-1819798761,332,1,NoBug
-1785992636,233,2,NoBug
2101275251,496,1,NoBug
-1337488660,73,5,NoBug
847535996,8,1,NoBug
-774962954,26,1,NoBug
-1030749519,139,1,NoBug
1139363003,45,1,NoBug
-1753200105,220,2,NoBug
1504306166,23,1,NoBug
-1000470337,39,2,NoBug
1152858267,706,2,NoBug
1234844868,229,5,NoBug
-1862456946,58,1,NoBug
-339096892,24,1,NoBug
768873387,70,2,NoBug
-1360591356,76,1,NoBug
-599094613,285,1,NoBug
-1557854253,133,1,NoBug
1446725354,45,1,NoBug
-747561316,19,1,NoBug
957655580,79,1,NoBug
1688362645,75,1,NoBug
995682030,49,1,NoBug
1749046333,105,2,NoBug
454863316,329,1,NoBug
-1807164569,172,2,NoBug
1475960783,97,3,NoBug
1086719103,109,2,NoBug
85557445,85,1,NoBug
-2092947570,1918,4,NoBug
804702006,303,1,NoBug
1253319460,91,2,NoBug
-440263956,96,3,NoBug
2143826126,23,1,NoBug
-1712261682,472,1,NoBug
-2098308124,26,1,NoBug
-1410662125,98,3,NoBug
949322900,120,2,NoBug
-1712454082,29,1,NoBug
-1451110562,124,2,NoBug
454825336,7,1,NoBug
647550545,917,1,NoBug
-1299878208,131,2,NoBug
1495454846,25,1,NoBug
1653829567,49,2,NoBug
-1465524743,100,1,NoBug
466029417,91,1,NoBug
-385800267,70,2,NoBug
-680461095,19,1,NoBug
-1337163520,15,1,NoBug
-1490656291,29,1,NoBug
2039736029,31,1,NoBug
-1942858323,72,2,NoBug
-972290951,19,1,NoBug
-1344351237,235,2,NoBug
-104379509,10,1,NoBug
-2124516039,124,1,NoBug
-103614151,108,2,NoBug
157456867,52,3,NoBug
-57472785,97,3,NoBug
-1632557296,71,1,NoBug
681781525,56,1,NoBug
1759103974,78,3,NoBug
-1944164077,3,0,NoBug
-2108292214,11,1,NoBug
1175604278,10,1,NoBug
-918615346,3,0,NoBug
-54939566,294,1,NoBug
-806812836,229,1,NoBug
-321888574,103,1,NoBug
-1429793020,500,6,NoBug
634241673,34,2,NoBug
1131970252,7,1,NoBug
1155421659,7,1,NoBug
1171707111,30,1,NoBug
635543645,109,1,NoBug
-512184052,3,0,NoBug
-1900801107,192,3,NoBug
972133366,39,1,NoBug
-892424367,31,1,NoBug
735015614,112,2,NoBug
1439328394,10,1,NoBug
-1737206284,49,1,NoBug
-264304027,13,1,NoBug
